Código;Município;Tipo;Produto;Ano;Valor/Quantidade
2701001;Boca da Mata;Valor da produção;Tilápia;2020;3162
2701100;Branquinha;Valor da produção;Tilápia;2020;280
2701209;Cacimbinhas;Valor da produção;Tilápia;2020;0
2701308;Cajueiro;Valor da produção;Tilápia;2020;1300
2701357;Campestre;Valor da produção;Tilápia;2020;50
2701407;Campo Alegre;Valor da produção;Tilápia;2020;600
2701506;Campo Grande;Valor da produção;Tilápia;2020;360
2701605;Canapi;Valor da produção;Tilápia;2020;0
2701704;Capela;Valor da produção;Tilápia;2020;208
2701803;Carneiros;Valor da produção;Tilápia;2020;162
2701902;Chã Preta;Valor da produção;Tilápia;2020;36
2702009;Coité do Nóia;Valor da produção;Tilápia;2020;70
2702108;Colônia Leopoldina;Valor da produção;Tilápia;2020;360
2702207;Coqueiro Seco;Valor da produção;Tilápia;2020;0
2702306;Coruripe;Valor da produção;Tilápia;2020;10956
2702355;Craíbas;Valor da produção;Tilápia;2020;0
2702405;Delmiro Gouveia;Valor da produção;Tilápia;2020;275
2702504;Dois Riachos;Valor da produção;Tilápia;2020;0
2702553;Estrela de Alagoas;Valor da produção;Tilápia;2020;80
2702603;Feira Grande;Valor da produção;Tilápia;2020;0
2702702;Feliz Deserto;Valor da produção;Tilápia;2020;36
2702801;Flexeiras;Valor da produção;Tilápia;2020;400
2702900;Girau do Ponciano;Valor da produção;Tilápia;2020;0
2703007;Ibateguara;Valor da produção;Tilápia;2020;216
2703106;Igaci;Valor da produção;Tilápia;2020;200
2703205;Igreja Nova;Valor da produção;Tilápia;2020;1600
2703304;Inhapi;Valor da produção;Tilápia;2020;0
2703403;Jacaré dos Homens;Valor da produção;Tilápia;2020;0
2703502;Jacuípe;Valor da produção;Tilápia;2020;280
2703601;Japaratinga;Valor da produção;Tilápia;2020;24
2703700;Jaramataia;Valor da produção;Tilápia;2020;906
2703759;Jequiá da Praia;Valor da produção;Tilápia;2020;0
2703809;Joaquim Gomes;Valor da produção;Tilápia;2020;100
2703908;Jundiá;Valor da produção;Tilápia;2020;300
2704005;Junqueiro;Valor da produção;Tilápia;2020;3600
2704104;Lagoa da Canoa;Valor da produção;Tilápia;2020;0
2704203;Limoeiro de Anadia;Valor da produção;Tilápia;2020;5850
2704302;Maceió;Valor da produção;Tilápia;2020;14
2704401;Major Isidoro;Valor da produção;Tilápia;2020;0
2704500;Maragogi;Valor da produção;Tilápia;2020;750
2704609;Maravilha;Valor da produção;Tilápia;2020;30
2704708;Marechal Deodoro;Valor da produção;Tilápia;2020;72
2704807;Maribondo;Valor da produção;Tilápia;2020;100
2704906;Mar Vermelho;Valor da produção;Tilápia;2020;110
2705002;Mata Grande;Valor da produção;Tilápia;2020;0
2705101;Matriz de Camaragibe;Valor da produção;Tilápia;2020;100
2705200;Messias;Valor da produção;Tilápia;2020;207
2705309;Minador do Negrão;Valor da produção;Tilápia;2020;0
2705408;Monteirópolis;Valor da produção;Tilápia;2020;0
2705507;Murici;Valor da produção;Tilápia;2020;480
2705606;Novo Lino;Valor da produção;Tilápia;2020;920
2705705;Olho d'Água das Flores;Valor da produção;Tilápia;2020;180
2705804;Olho d'Água do Casado;Valor da produção;Tilápia;2020;148
2705903;Olho d'Água Grande;Valor da produção;Tilápia;2020;20
2706000;Olivença;Valor da produção;Tilápia;2020;30
2706109;Ouro Branco;Valor da produção;Tilápia;2020;0
2706208;Palestina;Valor da produção;Tilápia;2020;291
2706307;Palmeira dos Índios;Valor da produção;Tilápia;2020;500
2706406;Pão de Açúcar;Valor da produção;Tilápia;2020;324
2706422;Pariconha;Valor da produção;Tilápia;2020;118
2706448;Paripueira;Valor da produção;Tilápia;2020;14
2706505;Passo de Camaragibe;Valor da produção;Tilápia;2020;18
2706604;Paulo Jacinto;Valor da produção;Tilápia;2020;300
2706703;Penedo;Valor da produção;Tilápia;2020;115
2706802;Piaçabuçu;Valor da produção;Tilápia;2020;53
2706901;Pilar;Valor da produção;Tilápia;2020;2
2707008;Pindoba;Valor da produção;Tilápia;2020;0
2707107;Piranhas;Valor da produção;Tilápia;2020;28613
2707206;Poço das Trincheiras;Valor da produção;Tilápia;2020;0
2707305;Porto Calvo;Valor da produção;Tilápia;2020;154
2707404;Porto de Pedras;Valor da produção;Tilápia;2020;0
2707503;Porto Real do Colégio;Valor da produção;Tilápia;2020;585
2707602;Quebrangulo;Valor da produção;Tilápia;2020;1440
2707701;Rio Largo;Valor da produção;Tilápia;2020;20
2707800;Roteiro;Valor da produção;Tilápia;2020;101
2707909;Santa Luzia do Norte;Valor da produção;Tilápia;2020;84
2708006;Santana do Ipanema;Valor da produção;Tilápia;2020;105
2708105;Santana do Mundaú;Valor da produção;Tilápia;2020;1200
2708204;São Brás;Valor da produção;Tilápia;2020;132
2708303;São José da Laje;Valor da produção;Tilápia;2020;200
2708402;São José da Tapera;Valor da produção;Tilápia;2020;780
2708501;São Luís do Quitunde;Valor da produção;Tilápia;2020;500
2708600;São Miguel dos Campos;Valor da produção;Tilápia;2020;48
2708709;São Miguel dos Milagres;Valor da produção;Tilápia;2020;50
2708808;São Sebastião;Valor da produção;Tilápia;2020;120
2708907;Satuba;Valor da produção;Tilápia;2020;40
2708956;Senador Rui Palmeira;Valor da produção;Tilápia;2020;84
2709004;Tanque d'Arca;Valor da produção;Tilápia;2020;3
2709103;Taquarana;Valor da produção;Tilápia;2020;0
2709152;Teotônio Vilela;Valor da produção;Tilápia;2020;2400
2709202;Traipu;Valor da produção;Tilápia;2020;927
2709301;União dos Palmares;Valor da produção;Tilápia;2020;4680
2709400;Viçosa;Valor da produção;Tilápia;2020;2607
2700102;Água Branca;Valor da produção;Traíra e trairão;2013;0
2700201;Anadia;Valor da produção;Traíra e trairão;2013;0
2700300;Arapiraca;Valor da produção;Traíra e trairão;2013;0
2700409;Atalaia;Valor da produção;Traíra e trairão;2013;0
2700508;Barra de Santo Antônio;Valor da produção;Traíra e trairão;2013;0
2700607;Barra de São Miguel;Valor da produção;Traíra e trairão;2013;0
2700706;Batalha;Valor da produção;Traíra e trairão;2013;0
2700805;Belém;Valor da produção;Traíra e trairão;2013;0
2700904;Belo Monte;Valor da produção;Traíra e trairão;2013;0
2701001;Boca da Mata;Valor da produção;Traíra e trairão;2013;0
2701100;Branquinha;Valor da produção;Traíra e trairão;2013;8
2701209;Cacimbinhas;Valor da produção;Traíra e trairão;2013;0
2701308;Cajueiro;Valor da produção;Traíra e trairão;2013;0
2701357;Campestre;Valor da produção;Traíra e trairão;2013;0
2701407;Campo Alegre;Valor da produção;Traíra e trairão;2013;0
2701506;Campo Grande;Valor da produção;Traíra e trairão;2013;0
2701605;Canapi;Valor da produção;Traíra e trairão;2013;0
2701704;Capela;Valor da produção;Traíra e trairão;2013;0
2701803;Carneiros;Valor da produção;Traíra e trairão;2013;0
2701902;Chã Preta;Valor da produção;Traíra e trairão;2013;0
2702009;Coité do Nóia;Valor da produção;Traíra e trairão;2013;0
2702108;Colônia Leopoldina;Valor da produção;Traíra e trairão;2013;0
2702207;Coqueiro Seco;Valor da produção;Traíra e trairão;2013;0
2702306;Coruripe;Valor da produção;Traíra e trairão;2013;0
2702355;Craíbas;Valor da produção;Traíra e trairão;2013;0
2702405;Delmiro Gouveia;Valor da produção;Traíra e trairão;2013;0
2702504;Dois Riachos;Valor da produção;Traíra e trairão;2013;0
2702553;Estrela de Alagoas;Valor da produção;Traíra e trairão;2013;0
2702603;Feira Grande;Valor da produção;Traíra e trairão;2013;0
2702702;Feliz Deserto;Valor da produção;Traíra e trairão;2013;0
2702801;Flexeiras;Valor da produção;Traíra e trairão;2013;0
2702900;Girau do Ponciano;Valor da produção;Traíra e trairão;2013;0
2703007;Ibateguara;Valor da produção;Traíra e trairão;2013;0
2703106;Igaci;Valor da produção;Traíra e trairão;2013;0
2703205;Igreja Nova;Valor da produção;Traíra e trairão;2013;0
2703304;Inhapi;Valor da produção;Traíra e trairão;2013;0
2703403;Jacaré dos Homens;Valor da produção;Traíra e trairão;2013;0
2703502;Jacuípe;Valor da produção;Traíra e trairão;2013;0
2703601;Japaratinga;Valor da produção;Traíra e trairão;2013;0
2703700;Jaramataia;Valor da produção;Traíra e trairão;2013;0
2703759;Jequiá da Praia;Valor da produção;Traíra e trairão;2013;0
2703809;Joaquim Gomes;Valor da produção;Traíra e trairão;2013;0
2703908;Jundiá;Valor da produção;Traíra e trairão;2013;0
2704005;Junqueiro;Valor da produção;Traíra e trairão;2013;0
2704104;Lagoa da Canoa;Valor da produção;Traíra e trairão;2013;0
2704203;Limoeiro de Anadia;Valor da produção;Traíra e trairão;2013;0
2704302;Maceió;Valor da produção;Traíra e trairão;2013;0
2704401;Major Isidoro;Valor da produção;Traíra e trairão;2013;0
2704500;Maragogi;Valor da produção;Traíra e trairão;2013;0
2704609;Maravilha;Valor da produção;Traíra e trairão;2013;0
2704708;Marechal Deodoro;Valor da produção;Traíra e trairão;2013;0
2704807;Maribondo;Valor da produção;Traíra e trairão;2013;0
2704906;Mar Vermelho;Valor da produção;Traíra e trairão;2013;0
2705002;Mata Grande;Valor da produção;Traíra e trairão;2013;0
2705101;Matriz de Camaragibe;Valor da produção;Traíra e trairão;2013;0
2705200;Messias;Valor da produção;Traíra e trairão;2013;0
2705309;Minador do Negrão;Valor da produção;Traíra e trairão;2013;0
2705408;Monteirópolis;Valor da produção;Traíra e trairão;2013;0
2705507;Murici;Valor da produção;Traíra e trairão;2013;0
2705606;Novo Lino;Valor da produção;Traíra e trairão;2013;0
2705705;Olho d'Água das Flores;Valor da produção;Traíra e trairão;2013;0
2705804;Olho d'Água do Casado;Valor da produção;Traíra e trairão;2013;0
2705903;Olho d'Água Grande;Valor da produção;Traíra e trairão;2013;0
2706000;Olivença;Valor da produção;Traíra e trairão;2013;0
2706109;Ouro Branco;Valor da produção;Traíra e trairão;2013;0
2706208;Palestina;Valor da produção;Traíra e trairão;2013;0
2706307;Palmeira dos Índios;Valor da produção;Traíra e trairão;2013;0
2706406;Pão de Açúcar;Valor da produção;Traíra e trairão;2013;0
2706422;Pariconha;Valor da produção;Traíra e trairão;2013;0
2706448;Paripueira;Valor da produção;Traíra e trairão;2013;0
2706505;Passo de Camaragibe;Valor da produção;Traíra e trairão;2013;0
2706604;Paulo Jacinto;Valor da produção;Traíra e trairão;2013;0
2706703;Penedo;Valor da produção;Traíra e trairão;2013;0
2706802;Piaçabuçu;Valor da produção;Traíra e trairão;2013;0
2706901;Pilar;Valor da produção;Traíra e trairão;2013;0
2707008;Pindoba;Valor da produção;Traíra e trairão;2013;0
2707107;Piranhas;Valor da produção;Traíra e trairão;2013;0
2707206;Poço das Trincheiras;Valor da produção;Traíra e trairão;2013;0
2707305;Porto Calvo;Valor da produção;Traíra e trairão;2013;0
2707404;Porto de Pedras;Valor da produção;Traíra e trairão;2013;0
2707503;Porto Real do Colégio;Valor da produção;Traíra e trairão;2013;0
2707602;Quebrangulo;Valor da produção;Traíra e trairão;2013;0
2707701;Rio Largo;Valor da produção;Traíra e trairão;2013;0
2707800;Roteiro;Valor da produção;Traíra e trairão;2013;0
2707909;Santa Luzia do Norte;Valor da produção;Traíra e trairão;2013;0
2708006;Santana do Ipanema;Valor da produção;Traíra e trairão;2013;0
2708105;Santana do Mundaú;Valor da produção;Traíra e trairão;2013;0
2708204;São Brás;Valor da produção;Traíra e trairão;2013;0
2708303;São José da Laje;Valor da produção;Traíra e trairão;2013;40
2708402;São José da Tapera;Valor da produção;Traíra e trairão;2013;0
2708501;São Luís do Quitunde;Valor da produção;Traíra e trairão;2013;0
2708600;São Miguel dos Campos;Valor da produção;Traíra e trairão;2013;0
2708709;São Miguel dos Milagres;Valor da produção;Traíra e trairão;2013;0
2708808;São Sebastião;Valor da produção;Traíra e trairão;2013;0
2708907;Satuba;Valor da produção;Traíra e trairão;2013;0
2708956;Senador Rui Palmeira;Valor da produção;Traíra e trairão;2013;0
2709004;Tanque d'Arca;Valor da produção;Traíra e trairão;2013;0
2709103;Taquarana;Valor da produção;Traíra e trairão;2013;0
2709152;Teotônio Vilela;Valor da produção;Traíra e trairão;2013;0
2709202;Traipu;Valor da produção;Traíra e trairão;2013;0
2709301;União dos Palmares;Valor da produção;Traíra e trairão;2013;4
2709400;Viçosa;Valor da produção;Traíra e trairão;2013;0
2700102;Água Branca;Valor da produção;Traíra e trairão;2014;0
2700201;Anadia;Valor da produção;Traíra e trairão;2014;0
2700300;Arapiraca;Valor da produção;Traíra e trairão;2014;0
2700409;Atalaia;Valor da produção;Traíra e trairão;2014;0
2700508;Barra de Santo Antônio;Valor da produção;Traíra e trairão;2014;0
2700607;Barra de São Miguel;Valor da produção;Traíra e trairão;2014;0
2700706;Batalha;Valor da produção;Traíra e trairão;2014;0
2700805;Belém;Valor da produção;Traíra e trairão;2014;0
2700904;Belo Monte;Valor da produção;Traíra e trairão;2014;0
2701001;Boca da Mata;Valor da produção;Traíra e trairão;2014;0
2701100;Branquinha;Valor da produção;Traíra e trairão;2014;10
2701209;Cacimbinhas;Valor da produção;Traíra e trairão;2014;0
2701308;Cajueiro;Valor da produção;Traíra e trairão;2014;0
2701357;Campestre;Valor da produção;Traíra e trairão;2014;0
2701407;Campo Alegre;Valor da produção;Traíra e trairão;2014;0
2701506;Campo Grande;Valor da produção;Traíra e trairão;2014;0
2701605;Canapi;Valor da produção;Traíra e trairão;2014;0
2701704;Capela;Valor da produção;Traíra e trairão;2014;0
2701803;Carneiros;Valor da produção;Traíra e trairão;2014;0
2701902;Chã Preta;Valor da produção;Traíra e trairão;2014;0
2702009;Coité do Nóia;Valor da produção;Traíra e trairão;2014;0
2702108;Colônia Leopoldina;Valor da produção;Traíra e trairão;2014;0
2702207;Coqueiro Seco;Valor da produção;Traíra e trairão;2014;0
2702306;Coruripe;Valor da produção;Traíra e trairão;2014;0
2702355;Craíbas;Valor da produção;Traíra e trairão;2014;0
2702405;Delmiro Gouveia;Valor da produção;Traíra e trairão;2014;0
2702504;Dois Riachos;Valor da produção;Traíra e trairão;2014;0
2702553;Estrela de Alagoas;Valor da produção;Traíra e trairão;2014;0
2702603;Feira Grande;Valor da produção;Traíra e trairão;2014;0
2702702;Feliz Deserto;Valor da produção;Traíra e trairão;2014;0
2702801;Flexeiras;Valor da produção;Traíra e trairão;2014;0
2702900;Girau do Ponciano;Valor da produção;Traíra e trairão;2014;0
2703007;Ibateguara;Valor da produção;Traíra e trairão;2014;0
2703106;Igaci;Valor da produção;Traíra e trairão;2014;0
2703205;Igreja Nova;Valor da produção;Traíra e trairão;2014;0
2703304;Inhapi;Valor da produção;Traíra e trairão;2014;0
2703403;Jacaré dos Homens;Valor da produção;Traíra e trairão;2014;0
2703502;Jacuípe;Valor da produção;Traíra e trairão;2014;0
2703601;Japaratinga;Valor da produção;Traíra e trairão;2014;0
2703700;Jaramataia;Valor da produção;Traíra e trairão;2014;0
2703759;Jequiá da Praia;Valor da produção;Traíra e trairão;2014;0
2703809;Joaquim Gomes;Valor da produção;Traíra e trairão;2014;0
2703908;Jundiá;Valor da produção;Traíra e trairão;2014;0
2704005;Junqueiro;Valor da produção;Traíra e trairão;2014;0
2704104;Lagoa da Canoa;Valor da produção;Traíra e trairão;2014;0
2704203;Limoeiro de Anadia;Valor da produção;Traíra e trairão;2014;0
2704302;Maceió;Valor da produção;Traíra e trairão;2014;0
2704401;Major Isidoro;Valor da produção;Traíra e trairão;2014;0
2704500;Maragogi;Valor da produção;Traíra e trairão;2014;0
2704609;Maravilha;Valor da produção;Traíra e trairão;2014;0
2704708;Marechal Deodoro;Valor da produção;Traíra e trairão;2014;0
2704807;Maribondo;Valor da produção;Traíra e trairão;2014;0
2704906;Mar Vermelho;Valor da produção;Traíra e trairão;2014;0
2705002;Mata Grande;Valor da produção;Traíra e trairão;2014;0
2705101;Matriz de Camaragibe;Valor da produção;Traíra e trairão;2014;0
2705200;Messias;Valor da produção;Traíra e trairão;2014;0
2705309;Minador do Negrão;Valor da produção;Traíra e trairão;2014;0
2705408;Monteirópolis;Valor da produção;Traíra e trairão;2014;0
2705507;Murici;Valor da produção;Traíra e trairão;2014;0
2705606;Novo Lino;Valor da produção;Traíra e trairão;2014;0
2705705;Olho d'Água das Flores;Valor da produção;Traíra e trairão;2014;0
2705804;Olho d'Água do Casado;Valor da produção;Traíra e trairão;2014;0
2705903;Olho d'Água Grande;Valor da produção;Traíra e trairão;2014;0
2706000;Olivença;Valor da produção;Traíra e trairão;2014;0
2706109;Ouro Branco;Valor da produção;Traíra e trairão;2014;0
2706208;Palestina;Valor da produção;Traíra e trairão;2014;0
2706307;Palmeira dos Índios;Valor da produção;Traíra e trairão;2014;0
2706406;Pão de Açúcar;Valor da produção;Traíra e trairão;2014;0
2706422;Pariconha;Valor da produção;Traíra e trairão;2014;0
2706448;Paripueira;Valor da produção;Traíra e trairão;2014;0
2706505;Passo de Camaragibe;Valor da produção;Traíra e trairão;2014;0
2706604;Paulo Jacinto;Valor da produção;Traíra e trairão;2014;0
2706703;Penedo;Valor da produção;Traíra e trairão;2014;0
2706802;Piaçabuçu;Valor da produção;Traíra e trairão;2014;0
2706901;Pilar;Valor da produção;Traíra e trairão;2014;0
2707008;Pindoba;Valor da produção;Traíra e trairão;2014;0
2707107;Piranhas;Valor da produção;Traíra e trairão;2014;0
2707206;Poço das Trincheiras;Valor da produção;Traíra e trairão;2014;0
2707305;Porto Calvo;Valor da produção;Traíra e trairão;2014;0
2707404;Porto de Pedras;Valor da produção;Traíra e trairão;2014;0
2707503;Porto Real do Colégio;Valor da produção;Traíra e trairão;2014;0
2707602;Quebrangulo;Valor da produção;Traíra e trairão;2014;0
2707701;Rio Largo;Valor da produção;Traíra e trairão;2014;0
2707800;Roteiro;Valor da produção;Traíra e trairão;2014;0
2707909;Santa Luzia do Norte;Valor da produção;Traíra e trairão;2014;0
2708006;Santana do Ipanema;Valor da produção;Traíra e trairão;2014;0
2708105;Santana do Mundaú;Valor da produção;Traíra e trairão;2014;0
2708204;São Brás;Valor da produção;Traíra e trairão;2014;0
2708303;São José da Laje;Valor da produção;Traíra e trairão;2014;100
2708402;São José da Tapera;Valor da produção;Traíra e trairão;2014;0
2708501;São Luís do Quitunde;Valor da produção;Traíra e trairão;2014;0
2708600;São Miguel dos Campos;Valor da produção;Traíra e trairão;2014;0
2708709;São Miguel dos Milagres;Valor da produção;Traíra e trairão;2014;0
2708808;São Sebastião;Valor da produção;Traíra e trairão;2014;0
2708907;Satuba;Valor da produção;Traíra e trairão;2014;0
2708956;Senador Rui Palmeira;Valor da produção;Traíra e trairão;2014;0
2709004;Tanque d'Arca;Valor da produção;Traíra e trairão;2014;0
2709103;Taquarana;Valor da produção;Traíra e trairão;2014;0
2709152;Teotônio Vilela;Valor da produção;Traíra e trairão;2014;0
2709202;Traipu;Valor da produção;Traíra e trairão;2014;0
2709301;União dos Palmares;Valor da produção;Traíra e trairão;2014;45
2709400;Viçosa;Valor da produção;Traíra e trairão;2014;0
2700102;Água Branca;Valor da produção;Traíra e trairão;2015;0
2700201;Anadia;Valor da produção;Traíra e trairão;2015;0
2700300;Arapiraca;Valor da produção;Traíra e trairão;2015;0
2700409;Atalaia;Valor da produção;Traíra e trairão;2015;0
2700508;Barra de Santo Antônio;Valor da produção;Traíra e trairão;2015;0
2700607;Barra de São Miguel;Valor da produção;Traíra e trairão;2015;0
2700706;Batalha;Valor da produção;Traíra e trairão;2015;0
2700805;Belém;Valor da produção;Traíra e trairão;2015;0
2700904;Belo Monte;Valor da produção;Traíra e trairão;2015;0
2701001;Boca da Mata;Valor da produção;Traíra e trairão;2015;0
2701100;Branquinha;Valor da produção;Traíra e trairão;2015;8
2701209;Cacimbinhas;Valor da produção;Traíra e trairão;2015;0
2701308;Cajueiro;Valor da produção;Traíra e trairão;2015;0
2701357;Campestre;Valor da produção;Traíra e trairão;2015;0
2701407;Campo Alegre;Valor da produção;Traíra e trairão;2015;0
2701506;Campo Grande;Valor da produção;Traíra e trairão;2015;0
2701605;Canapi;Valor da produção;Traíra e trairão;2015;0
2701704;Capela;Valor da produção;Traíra e trairão;2015;0
2701803;Carneiros;Valor da produção;Traíra e trairão;2015;0
2701902;Chã Preta;Valor da produção;Traíra e trairão;2015;0
2702009;Coité do Nóia;Valor da produção;Traíra e trairão;2015;0
2702108;Colônia Leopoldina;Valor da produção;Traíra e trairão;2015;0
2702207;Coqueiro Seco;Valor da produção;Traíra e trairão;2015;0
2702306;Coruripe;Valor da produção;Traíra e trairão;2015;0
2702355;Craíbas;Valor da produção;Traíra e trairão;2015;0
2702405;Delmiro Gouveia;Valor da produção;Traíra e trairão;2015;0
2702504;Dois Riachos;Valor da produção;Traíra e trairão;2015;0
2702553;Estrela de Alagoas;Valor da produção;Traíra e trairão;2015;0
2702603;Feira Grande;Valor da produção;Traíra e trairão;2015;0
2702702;Feliz Deserto;Valor da produção;Traíra e trairão;2015;0
2702801;Flexeiras;Valor da produção;Traíra e trairão;2015;0
2702900;Girau do Ponciano;Valor da produção;Traíra e trairão;2015;0
2703007;Ibateguara;Valor da produção;Traíra e trairão;2015;0
2703106;Igaci;Valor da produção;Traíra e trairão;2015;0
2703205;Igreja Nova;Valor da produção;Traíra e trairão;2015;0
2703304;Inhapi;Valor da produção;Traíra e trairão;2015;0
2703403;Jacaré dos Homens;Valor da produção;Traíra e trairão;2015;0
2703502;Jacuípe;Valor da produção;Traíra e trairão;2015;0
2703601;Japaratinga;Valor da produção;Traíra e trairão;2015;0
2703700;Jaramataia;Valor da produção;Traíra e trairão;2015;0
2703759;Jequiá da Praia;Valor da produção;Traíra e trairão;2015;0
2703809;Joaquim Gomes;Valor da produção;Traíra e trairão;2015;0
2703908;Jundiá;Valor da produção;Traíra e trairão;2015;0
2704005;Junqueiro;Valor da produção;Traíra e trairão;2015;0
2704104;Lagoa da Canoa;Valor da produção;Traíra e trairão;2015;0
2704203;Limoeiro de Anadia;Valor da produção;Traíra e trairão;2015;0
2704302;Maceió;Valor da produção;Traíra e trairão;2015;0
2704401;Major Isidoro;Valor da produção;Traíra e trairão;2015;0
2704500;Maragogi;Valor da produção;Traíra e trairão;2015;0
2704609;Maravilha;Valor da produção;Traíra e trairão;2015;0
2704708;Marechal Deodoro;Valor da produção;Traíra e trairão;2015;0
2704807;Maribondo;Valor da produção;Traíra e trairão;2015;0
2704906;Mar Vermelho;Valor da produção;Traíra e trairão;2015;0
2705002;Mata Grande;Valor da produção;Traíra e trairão;2015;0
2705101;Matriz de Camaragibe;Valor da produção;Traíra e trairão;2015;0
2705200;Messias;Valor da produção;Traíra e trairão;2015;0
2705309;Minador do Negrão;Valor da produção;Traíra e trairão;2015;0
2705408;Monteirópolis;Valor da produção;Traíra e trairão;2015;0
2705507;Murici;Valor da produção;Traíra e trairão;2015;0
2705606;Novo Lino;Valor da produção;Traíra e trairão;2015;0
2705705;Olho d'Água das Flores;Valor da produção;Traíra e trairão;2015;0
2705804;Olho d'Água do Casado;Valor da produção;Traíra e trairão;2015;0
2705903;Olho d'Água Grande;Valor da produção;Traíra e trairão;2015;0
2706000;Olivença;Valor da produção;Traíra e trairão;2015;0
2706109;Ouro Branco;Valor da produção;Traíra e trairão;2015;0
2706208;Palestina;Valor da produção;Traíra e trairão;2015;0
2706307;Palmeira dos Índios;Valor da produção;Traíra e trairão;2015;0
2706406;Pão de Açúcar;Valor da produção;Traíra e trairão;2015;0
2706422;Pariconha;Valor da produção;Traíra e trairão;2015;0
2706448;Paripueira;Valor da produção;Traíra e trairão;2015;0
2706505;Passo de Camaragibe;Valor da produção;Traíra e trairão;2015;0
2706604;Paulo Jacinto;Valor da produção;Traíra e trairão;2015;0
2706703;Penedo;Valor da produção;Traíra e trairão;2015;0
2706802;Piaçabuçu;Valor da produção;Traíra e trairão;2015;0
2706901;Pilar;Valor da produção;Traíra e trairão;2015;0
2707008;Pindoba;Valor da produção;Traíra e trairão;2015;0
2707107;Piranhas;Valor da produção;Traíra e trairão;2015;0
2707206;Poço das Trincheiras;Valor da produção;Traíra e trairão;2015;0
2707305;Porto Calvo;Valor da produção;Traíra e trairão;2015;0
2707404;Porto de Pedras;Valor da produção;Traíra e trairão;2015;0
2707503;Porto Real do Colégio;Valor da produção;Traíra e trairão;2015;0
2707602;Quebrangulo;Valor da produção;Traíra e trairão;2015;0
2707701;Rio Largo;Valor da produção;Traíra e trairão;2015;0
2707800;Roteiro;Valor da produção;Traíra e trairão;2015;0
2707909;Santa Luzia do Norte;Valor da produção;Traíra e trairão;2015;0
2708006;Santana do Ipanema;Valor da produção;Traíra e trairão;2015;0
2708105;Santana do Mundaú;Valor da produção;Traíra e trairão;2015;0
2708204;São Brás;Valor da produção;Traíra e trairão;2015;0
2708303;São José da Laje;Valor da produção;Traíra e trairão;2015;5
2708402;São José da Tapera;Valor da produção;Traíra e trairão;2015;0
2708501;São Luís do Quitunde;Valor da produção;Traíra e trairão;2015;0
2708600;São Miguel dos Campos;Valor da produção;Traíra e trairão;2015;0
2708709;São Miguel dos Milagres;Valor da produção;Traíra e trairão;2015;0
2708808;São Sebastião;Valor da produção;Traíra e trairão;2015;0
2708907;Satuba;Valor da produção;Traíra e trairão;2015;0
2708956;Senador Rui Palmeira;Valor da produção;Traíra e trairão;2015;0
2709004;Tanque d'Arca;Valor da produção;Traíra e trairão;2015;0
2709103;Taquarana;Valor da produção;Traíra e trairão;2015;0
2709152;Teotônio Vilela;Valor da produção;Traíra e trairão;2015;0
2709202;Traipu;Valor da produção;Traíra e trairão;2015;0
2709301;União dos Palmares;Valor da produção;Traíra e trairão;2015;50
2709400;Viçosa;Valor da produção;Traíra e trairão;2015;0
2700102;Água Branca;Valor da produção;Traíra e trairão;2016;0
2700201;Anadia;Valor da produção;Traíra e trairão;2016;0
2700300;Arapiraca;Valor da produção;Traíra e trairão;2016;0
2700409;Atalaia;Valor da produção;Traíra e trairão;2016;0
2700508;Barra de Santo Antônio;Valor da produção;Traíra e trairão;2016;0
2700607;Barra de São Miguel;Valor da produção;Traíra e trairão;2016;0
2700706;Batalha;Valor da produção;Traíra e trairão;2016;0
2700805;Belém;Valor da produção;Traíra e trairão;2016;0
2700904;Belo Monte;Valor da produção;Traíra e trairão;2016;0
2701001;Boca da Mata;Valor da produção;Traíra e trairão;2016;0
2701100;Branquinha;Valor da produção;Traíra e trairão;2016;14
2701209;Cacimbinhas;Valor da produção;Traíra e trairão;2016;0
2701308;Cajueiro;Valor da produção;Traíra e trairão;2016;0
2701357;Campestre;Valor da produção;Traíra e trairão;2016;0
2701407;Campo Alegre;Valor da produção;Traíra e trairão;2016;0
2701506;Campo Grande;Valor da produção;Traíra e trairão;2016;0
2701605;Canapi;Valor da produção;Traíra e trairão;2016;0
2701704;Capela;Valor da produção;Traíra e trairão;2016;0
2701803;Carneiros;Valor da produção;Traíra e trairão;2016;0
2701902;Chã Preta;Valor da produção;Traíra e trairão;2016;0
2702009;Coité do Nóia;Valor da produção;Traíra e trairão;2016;0
2702108;Colônia Leopoldina;Valor da produção;Traíra e trairão;2016;0
2702207;Coqueiro Seco;Valor da produção;Traíra e trairão;2016;0
2702306;Coruripe;Valor da produção;Traíra e trairão;2016;0
2702355;Craíbas;Valor da produção;Traíra e trairão;2016;0
2702405;Delmiro Gouveia;Valor da produção;Traíra e trairão;2016;0
2702504;Dois Riachos;Valor da produção;Traíra e trairão;2016;0
2702553;Estrela de Alagoas;Valor da produção;Traíra e trairão;2016;0
2702603;Feira Grande;Valor da produção;Traíra e trairão;2016;0
2702702;Feliz Deserto;Valor da produção;Traíra e trairão;2016;0
2702801;Flexeiras;Valor da produção;Traíra e trairão;2016;0
2702900;Girau do Ponciano;Valor da produção;Traíra e trairão;2016;0
2703007;Ibateguara;Valor da produção;Traíra e trairão;2016;0
